"ref_area.label","source.label","indicator.label","sex.label","classif1.label","time","obs_value","obs_status.label","note_classif.label","note_indicator.label","note_source.label"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",58.958,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",58.904,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",59.141,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",59.728,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",59.925,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",59.927,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",60.491,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",61.478,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",61.202,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",62.349,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",62.226,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",62.105,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",62.829,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",63.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",63.285,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",63.214,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",62.97,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1998",60.266,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1997",60.138,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1996",59.358,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1995",61.106,,,,"Repository: ILO-STATISTICS - Micro data processing"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1994",65.064,,,,"Repository: OECD"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1993",65.895,,,,"Repository: OECD"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1992",66.764,,,,"Repository: OECD"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1991",68.243,,,,"Repository: OECD"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1990",69.725,,,,"Repository: OECD"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1989",64.56,,,"Break in series: Methodology revised","Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1988",64.53,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1987",64.9,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1986",65.42,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1985",65.72,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1984",53.12,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1982",69.64,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1981",62.28,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1980",49.05,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","LFS - EU Labour Force Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1979",61.25,,,,"Population coverage: Including armed forces and/or conscripts | Age coverage - maximum age: 74 years old"
"Finland","PC - Population Census","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1960",65.26,,,,
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2024",56.6,,,,
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2023",56.317,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2022",56.22,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2021",55.938,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2020",54.535,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2019",55.272,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2018",55.624,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2017",55.638,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2016",55.933,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2015",56.06,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2014",56.098,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2013",56.432,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2012",56.263,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2011",56.029,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2010",56.25,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2009",56.332,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2008",56.07,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2007",55.982,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2006",55.88,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2005",55.949,"Break in series",,"Break in series: Methodology revised","Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2004",56.254,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2003",56.406,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2002",55.714,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2001",55.499,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","2000",55.701,,,,"Repository: ILO-STATISTICS - Micro data processing"
"France","LFS - Employment Survey","Labour force participation rate by sex and age (%)","Total","Age (Aggregate bands): Total","1999",55.747,,,,"Repository: ILO-STATISTICS - Micro data processing"
